baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R30W7	R8W7	R14W7	R2W7	R16W7	R10W7	R4W7	R18W7	R6W7	R12W7	R20W6	R1W7	R9W7	R3W7	R17W7	R19W7	R23W7	R11W7	R21W7	R7W7	R29W7	Significant	tax[rownames(res), ]	Phylum	KO
5.15282619424	2.09232296349189	2.86775999918394	0.729601837004243	0.46563359901927	0.847429605334513	0	0	13	9	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	50	No	NOV66F51	NOV66F51	NOV66F51
6.10686181978145	2.52899223634071	2.38957034056422	1.0583460103307	0.289897723835884	0.847429605334513	0	0	13	9	0	10	0	0	0	7	8	0	0	0	10	0	0	0	0	0	50	No	NOVDEGHC	NOVDEGHC	NOVDEGHC
4.66746885691122	5.49857793396877	3.05925943591169	1.79735587947288	0.0722791403301568	0.847429605334513	0	0	0	12	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	50	No	NOVUR6DS	NOVUR6DS	NOVUR6DS
6.22508321163627	2.08910708255229	2.58998560444391	0.806609534418954	0.419891478899164	0.847429605334513	0	0	13	0	0	6	0	0	0	0	12	0	0	0	15	7	0	0	0	0	54	No	NOVJ8GWY	NOVJ8GWY	NOVJ8GWY
5.93173785895749	5.84522004221834	2.66955098061465	2.18958921731193	0.0285540417209097	0.847429605334513	0	0	19	5	0	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	54	Yes	NOVB57NM	NOVB57NM	NOVB57NM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4PL7R	NOV4PL7R	NOV4PL7R
2.08907997094999	0.258663654373987	3.00732952157842	0.0860110781070061	0.931457610807367	0.949367945561567	0	0	0	3	0	12	12	0	0	0	13	0	0	0	0	0	0	0	0	0	54	No	NOV33C3K	NOV33C3K	NOV33C3K
5.46503859825431	5.72700857929891	2.67567749539871	2.14039569011867	0.0323228025407367	0.847429605334513	0	0	12	0	0	0	12	0	0	0	5	0	0	0	9	0	0	0	0	0	57	Yes	NOV9FSNG	NOV9FSNG	NOV9FSNG
6.40242977482991	3.68614713645133	2.20452557355388	1.67208182144558	0.0945081887381964	0.847429605334513	19	0	13	3	0	5	17	0	0	0	9	0	0	0	4	0	0	0	0	0	51	No	NOVP70EW	NOVP70EW	NOVP70EW
6.49250931398348	1.95975876736653	2.58572626878277	0.757914242905957	0.448502323132705	0.847429605334513	0	0	0	7	0	15	14	0	0	0	15	0	0	0	12	0	0	0	0	0	51	No	NOVPNQJD	NOVPNQJD	NOVPNQJD
2.30231026228902	0.837673577175749	2.80694142717023	0.29842930424816	0.765375525891591	0.847429605334513	11	0	0	4	0	10	0	0	0	0	17	0	0	0	5	0	0	0	0	0	53	No	NOVR90GQ	NOVR90GQ	NOVR90GQ
7.10400388367503	1.90322609737863	2.23672389563951	0.850898987170018	0.394825467533919	0.847429605334513	15	0	0	5	0	17	9	0	0	6	18	0	0	0	0	0	0	10	0	0	53	No	NOVUWNNE	NOVUWNNE	NOVUWNNE
2.14009415959972	0.494021393251623	3.00848694199959	0.164209252948684	0.869566417185889	0.901764123284421	0	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	13	0	0	48	No	NOVHU58J	NOVHU58J	NOVHU58J
8.36603446148006	2.92223095133968	2.39185608777568	1.22174196276885	0.221805222173955	0.847429605334513	0	0	19	0	0	4	0	72	0	7	46	0	0	0	13	0	0	0	5	0	0	No	NOVCPVD2	NOVCPVD2	NOVCPVD2
1.88784636187116	2.73733945151077	3.01302705824652	0.908501450067896	0.363613347985655	0.847429605334513	0	0	0	0	0	3	16	0	0	7	0	0	0	0	8	0	0	0	0	0	0	No	NOVOY886	NOVOY886	NOVOY886
6.89363580979781	1.58805278020597	2.41474911423016	0.657647111597453	0.510764914377447	0.847429605334513	0	0	10	0	0	9	19	0	0	0	11	0	0	0	11	0	0	0	8	0	50	No	NOVZVCHO	NOVZVCHO	NOVZVCHO
13.8007843814388	0.442447012682019	2.11859096523249	0.208840224442978	0.834572969053288	0.879682011154794	0	24	0	0	0	17	0	58	0	21	47	0	0	0	19	29	0	0	11	0	38	No	NOVM9FE3	NOVM9FE3	NOVM9FE3
9.16239269989338	1.26404568845926	2.26819954930995	0.557290335783648	0.577329077552576	0.847429605334513	0	0	8	0	0	16	0	66	0	11	45	0	0	0	17	11	0	0	3	0	0	No	NOVRXOLO	NOVRXOLO	NOVRXOLO
3.85821982399776	0.103990268308523	2.99009399380936	0.0347782606579666	0.972256555624895	0.980324559724935	0	0	7	0	0	0	0	66	0	0	45	0	0	0	0	11	0	0	9	0	0	No	NOV63C2K	NOV63C2K	NOV63C2K
4.73174011498467	0.0400515301778676	2.96318243172183	0.0135163902664591	0.989215809255284	0.991853048304968	0	0	0	0	0	0	0	66	0	16	45	0	0	0	0	13	0	0	12	0	0	No	NOVIZ61Q	NOVIZ61Q	NOVIZ61Q
7.19265370129939	4.76544081614939	2.79044899401861	1.70776847251615	0.0876793112200331	0.847429605334513	0	0	19	0	0	0	34	0	0	0	0	0	0	0	15	0	0	0	3	0	54	No	NOV8INN2	NOV8INN2	NOV8INN2
4.47729886225573	0.430685424800692	2.08280473730364	0.206781469759018	0.836180528378877	0.880788718743181	0	17	12	9	0	11	0	0	0	7	14	0	0	0	13	0	0	0	4	0	109	No	NOVC6G3V	NOVC6G3V	NOVC6G3V
0.877986902887066	-0.51177910788116	3.04855472269109	-0.167875978761959	0.86668084808547	0.89938670754634	0	0	0	0	0	7	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	No	NOVCBNMS	NOVCBNMS	NOVCBNMS
5.13495636057493	5.63745126906653	2.67430746426304	2.10800416347043	0.0350306292984011	0.847429605334513	0	0	14	5	0	0	13	0	0	0	8	0	0	0	0	0	0	0	0	0	52	Yes	NOVYF8RN	NOVYF8RN	NOVYF8RN
1.02303480665341	-1.81147121436177	3.043983202206	-0.595098952270492	0.551777328959563	0.847429605334513	0	0	0	0	0	12	6	0	0	0	37	0	0	0	0	0	0	0	0	0	0	No	NOVVBVPA	NOVVBVPA	NOVVBVPA
5.05479257931818	2.79526666725781	2.80642678678123	0.996023370509437	0.319238790114692	0.847429605334513	0	0	0	0	0	7	0	0	0	15	9	0	0	0	9	0	0	0	0	0	48	No	NOVWXRGR	NOVWXRGR	NOVWXRGR
0.934048200543364	0.0126799107086991	3.04848084466351	0.00415941951247481	0.996681272958519	0.997312643332876	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKWPBF	NOVKWPBF	NOVKWPBF
0.534840312568059	-2.81518391436446	3.05481187479585	-0.921557211948641	0.356759585886238	0.847429605334513	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4MW6N	NOV4MW6N	NOV4MW6N
0.554399991734292	2.43527670028813	3.08713857576453	0.788845929821934	0.430202061220217	0.847429605334513	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	No	NOVBRG1L	NOVBRG1L	NOVBRG1L
0.475413611171608	-2.6437716328106	3.05862710862218	-0.864365461666734	0.387387159866046	0.847429605334513	0	0	29	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPKHNS	NOVPKHNS	NOVPKHNS
3.0729496690991	1.99275033175032	2.79686369227915	0.712494619330712	0.476158542189714	0.847429605334513	0	0	14	0	0	7	23	0	0	9	0	0	0	0	0	0	0	5	0	0	0	No	NOVKQ25L	NOVKQ25L	NOVKQ25L
4.79826015681056	0.148008859393576	2.64017933786169	0.0560601536687466	0.955293886758236	0.967792601028289	0	0	4	0	0	14	0	68	0	0	52	0	0	0	0	0	0	0	11	0	7	No	NOV5KJLG	NOV5KJLG	NOV5KJLG
10.0034226300107	2.39567592786362	2.21627920533555	1.0809450010162	0.279721579344338	0.847429605334513	9	41	24	8	0	0	22	0	0	0	39	0	0	0	8	0	0	0	0	0	59	No	NOVIEGWN	NOVIEGWN	NOVIEGWN
2.18322807123946	-2.16680679461172	3.01233335968929	-0.719311754670877	0.471948854919458	0.847429605334513	0	22	0	0	21	0	0	9	0	3	0	0	0	0	0	0	47	0	0	0	0	No	NOVOJLWW	NOVOJLWW	NOVOJLWW
2.64939222862891	0.363675818554322	2.80916890801273	0.129460288954855	0.896993445292154	0.92329615792955	20	0	0	0	6	0	0	14	0	0	9	0	0	0	0	0	47	0	7	0	0	No	NOVU2BGV	NOVU2BGV	NOVU2BGV
1.99130836574312	-0.451672819841462	3.00589365567769	-0.150262408315184	0.880557590023106	0.90946042186511	0	0	0	0	7	0	0	14	0	0	9	0	0	0	0	0	47	0	7	0	0	No	NOVA6YCW	NOVA6YCW	NOVA6YCW
5.31925499921579	5.68812376312387	2.6726332139555	2.12828446994619	0.0333135049313937	0.847429605334513	0	0	9	0	0	0	5	0	0	0	18	0	0	0	11	0	0	0	0	0	51	Yes	NOVR8OV5	NOVR8OV5	NOVR8OV5
12.2049647207253	0.753935796708592	2.11478310704605	0.356507385649442	0.721460622023621	0.847429605334513	29	0	13	0	0	17	0	64	0	14	50	0	0	0	18	26	0	0	8	0	0	No	NOV2L9JY	NOV2L9JY	NOV2L9JY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDQA3B	NOVDQA3B	NOVDQA3B
1.9885839097018	4.26996180446855	3.064376827625	1.39341929686171	0.163493033757687	0.847429605334513	0	0	11	0	0	0	0	0	0	13	16	0	0	0	0	0	0	0	0	0	0	No	NOV4US4J	NOV4US4J	NOV4US4J
8.71108432232252	0.9615973831497	2.65157798064835	0.362650991284282	0.716865614062385	0.847429605334513	0	0	0	0	0	12	0	68	0	0	54	0	0	0	14	8	0	0	11	0	0	No	NOVR348G	NOVR348G	NOVR348G
3.77090530501075	-0.608164335806312	2.24705889020052	-0.270649041935898	0.786660972990838	0.862324547492247	0	0	7	0	0	15	0	5	0	14	88	0	0	0	8	6	0	0	7	0	0	No	NOVCZGT0	NOVCZGT0	NOVCZGT0
24.3055186452321	-0.204553933025105	1.67323038781053	-0.122250907296018	0.902700310578287	0.927719850741355	0	41	19	0	0	32	17	71	0	28	84	0	0	0	29	106	8	11	7	0	9	No	NOVLB322	NOVLB322	NOVLB322
13.1613206963158	0.513034699190225	1.84762598380522	0.277672377249004	0.781263866795214	0.857956343151919	28	24	10	0	0	18	0	66	0	24	50	0	0	0	10	24	0	0	10	0	6	No	NOVNZ5GV	NOVNZ5GV	NOVNZ5GV
1.32764841864996	-2.05469441501031	3.03398747404595	-0.677225740906006	0.498262738129571	0.847429605334513	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	39	0	7	0	0	No	NOVRCCP4	NOVRCCP4	NOVRCCP4
1.6423622514474	0.294951101393251	3.01742964163786	0.0977491230692464	0.922131507729179	0.942069753265561	0	0	0	0	11	0	0	12	0	5	0	0	0	0	0	0	39	5	0	0	0	No	NOV29OJ8	NOV29OJ8	NOV29OJ8
1.37896227988616	1.17311074300934	3.04180456676697	0.385662759477081	0.699746446701891	0.847429605334513	0	0	0	0	0	5	12	0	0	0	10	0	0	0	0	0	0	0	0	0	44	No	NOV211NY	NOV211NY	NOV211NY
6.12133829056404	2.81905029425373	2.57256884345323	1.09581141100568	0.273161313729612	0.847429605334513	0	0	15	6	0	0	9	0	0	0	0	0	0	0	12	8	0	0	0	0	55	No	NOVJ26MR	NOVJ26MR	NOVJ26MR
0.629986900543264	2.61017843778439	3.0835436406307	0.846486621233781	0.397281334204447	0.847429605334513	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	No	NOVVWVIO	NOVVWVIO	NOVVWVIO
3.38487919276365	2.89178665063182	2.79678949108559	1.03396650332427	0.301151822990311	0.847429605334513	0	0	0	9	0	0	22	0	0	0	9	0	0	0	16	0	0	0	4	0	144	No	NOVRE7MN	NOVRE7MN	NOVRE7MN
1.42918411815242	3.78745805810248	3.06791476041517	1.2345382299963	0.217002410207025	0.847429605334513	0	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	0	0	0	0	0	No	NOVQKRUY	NOVQKRUY	NOVQKRUY
5.86787548552859	0.746175702974291	2.62615130004603	0.284132792715033	0.776308617175927	0.853820562380654	0	23	0	0	0	0	5	59	0	0	44	0	0	0	30	16	0	0	0	0	0	No	NOVIOYSJ	NOVIOYSJ	NOVIOYSJ
6.87205627579513	1.18591715446667	2.11253880765105	0.561370588872306	0.574544929542295	0.847429605334513	0	14	10	3	0	16	20	0	0	0	12	0	0	0	7	0	0	0	2	0	45	No	NOVSCGZ8	NOVSCGZ8	NOVSCGZ8
9.78053033928611	0.855295607447899	2.2615416676666	0.378191399113319	0.705288414337789	0.847429605334513	0	21	6	0	0	12	0	66	0	12	52	0	0	0	13	20	0	0	0	0	0	No	NOVY4EUC	NOVY4EUC	NOVY4EUC
8.19580438692825	0.561164231659474	2.26811036717391	0.247414870008592	0.804587167252297	0.871446451914301	0	0	9	0	18	0	0	11	0	23	0	0	0	0	47	14	0	0	8	0	9	No	NOVYZZCQ	NOVYZZCQ	NOVYZZCQ
3.55287541474689	-0.0364646973850771	2.99128680460513	-0.012190304630415	0.990273785036146	0.992661804063394	0	0	0	0	0	11	0	66	0	0	47	0	0	0	0	0	0	0	9	0	0	No	NOV0X2U9	NOV0X2U9	NOV0X2U9
2.56007087540339	4.63059041157437	3.0624039949369	1.51207692362933	0.130514294618812	0.847429605334513	0	0	0	6	0	0	12	0	0	0	0	0	0	0	25	0	0	0	0	0	104	No	NOVIMW7I	NOVIMW7I	NOVIMW7I
1.08893291494903	3.40040087678273	3.07173786408281	1.10699578780563	0.268295749484098	0.847429605334513	0	0	5	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	No	NOVC0NCP	NOVC0NCP	NOVC0NCP
6.92070779738215	3.79909832441522	2.35285372267034	1.61467680196603	0.106380703771179	0.847429605334513	30	0	16	6	0	5	19	0	0	0	11	0	0	0	0	0	0	0	0	0	49	No	NOV1EQ1N	NOV1EQ1N	NOV1EQ1N
1.2675204084917	-1.04555173517363	3.02651192695256	-0.345464270555978	0.729745366689916	0.847429605334513	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	No	NOVIUEGO	NOVIUEGO	NOVIUEGO
8.57115527620062	1.27244977491833	2.26988740071581	0.560578368123925	0.575085001573808	0.847429605334513	0	0	10	0	0	8	5	59	0	0	55	0	0	0	11	14	0	0	5	0	0	No	NOV1DSSB	NOV1DSSB	NOV1DSSB
20.13402129929	1.78235685611028	2.13601293348488	0.834431677902995	0.4040377726165	0.847429605334513	0	0	14	0	0	22	0	129	0	45	109	0	0	0	27	14	0	0	11	0	19	No	NOV8JY37	NOV8JY37	NOV8JY37
3.02710362873385	-0.204260147044303	2.82018279030695	-0.0724279815288397	0.942261317226248	0.958030366046975	0	0	13	5	0	17	16	0	0	0	0	0	0	0	0	4	0	0	0	0	48	No	NOVGTWS2	NOVGTWS2	NOVGTWS2
5.81382782987258	3.02093538656259	2.38086837353437	1.26883763090105	0.204498980612897	0.847429605334513	0	0	13	5	0	7	12	0	0	0	7	0	0	0	10	0	0	0	0	0	48	No	NOVZQO4O	NOVZQO4O	NOVZQO4O
1.80750032267491	0.708908993196344	3.01817177386519	0.234880267364136	0.814301665536074	0.871446451914301	0	0	0	0	0	0	0	59	0	14	0	0	0	0	9	8	0	0	0	0	0	No	NOVQ2DQ9	NOVQ2DQ9	NOVQ2DQ9
12.461805562544	0.576437892676161	1.97090727942087	0.292473369343657	0.769924718358836	0.848335020312233	75	42	10	0	0	15	0	50	0	14	44	0	0	0	8	13	0	0	11	0	0	No	NOVSBA50	NOVSBA50	NOVSBA50
8.09402843234392	0.646241145142389	2.43256090522013	0.265662883817459	0.790498850849279	0.86569050527005	0	0	0	0	0	12	0	50	0	7	47	0	0	0	14	15	0	0	8	0	0	No	NOVJVNSU	NOVJVNSU	NOVJVNSU
0.784207056044555	2.92642269398904	3.0780416678606	0.950741740940452	0.341735493402579	0.847429605334513	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	No	NOVTEPP6	NOVTEPP6	NOVTEPP6
1.29572370525785	-4.09597127940338	3.03688234055044	-1.34874217045267	0.177419795298256	0.847429605334513	0	0	0	0	0	15	0	0	0	21	0	0	0	0	0	0	0	0	5	0	0	No	NOVS6EKC	NOVS6EKC	NOVS6EKC
11.4791109015767	0.721396809288567	2.27406405307206	0.317228007854055	0.751070599402603	0.847429605334513	0	17	0	0	0	23	11	74	0	0	62	0	0	0	22	11	0	0	8	0	0	No	NOV5AHYP	NOV5AHYP	NOV5AHYP
20.7429700814531	0.0157231808984407	2.02775908724052	0.00775396889964758	0.993813289925082	0.994947060949207	0	15	6	0	0	23	0	74	0	41	94	0	0	0	32	71	0	0	21	0	9	No	NOV8SMSW	NOV8SMSW	NOV8SMSW
