baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	tax[rownames(res), ]	Phylum	KO
0	0	0	0	1	NA	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNW3A9	NOVNW3A9	NOVNW3A9
0	0	0	0	1	NA	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFNTDL	NOVFNTDL	NOVFNTDL
0.223045259283001	-1.36497830884771	2.98612577653593	-0.457106770107709	0.647594304377981	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOAMSH	NOVOAMSH	NOVOAMSH
0	0	0	0	1	NA	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV5ONGB	NOV5ONGB	NOV5ONGB
0.223045259283001	-1.36497830884771	2.98612577653593	-0.457106770107709	0.647594304377981	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVED566	NOVED566	NOVED566
0	0	0	0	1	NA	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8W638	NOV8W638	NOV8W638
0.793813544104321	1.16442088710594	2.95819812035728	0.393625051375974	0.69385788305031	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	No	NOVM6FBU	NOVM6FBU	NOVM6FBU
0.223045259283001	-1.36497830884771	2.98612577653593	-0.457106770107709	0.647594304377981	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8UK5F	NOV8UK5F	NOV8UK5F
0.866507491645373	-3.1435133216244	2.95601555438175	-1.06342922213813	0.287587346586369	0.921601248521495	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	No	NOVAJM8R	NOVAJM8R	NOVAJM8R
0.223045259283001	-1.36497830884771	2.98612577653593	-0.457106770107709	0.647594304377981	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVP9UPE	NOVP9UPE	NOVP9UPE
0.223045259283001	-1.36497830884771	2.98612577653593	-0.457106770107709	0.647594304377981	0.921601248521495	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVW0O1Q	NOVW0O1Q	NOVW0O1Q
1.52057878368914	-1.0185984719421	2.72330859868618	-0.37402976380771	0.708382172366278	0.921601248521495	0	0	0	0	0	15	0	0	8	0	6	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	No	NOVSI2XA	NOVSI2XA	NOVSI2XA
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0Q703	NOV0Q703	NOV0Q703
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUCHD7	NOVUCHD7	NOVUCHD7
1.14192211999958	-3.53305361032047	2.9523180647805	-1.19670493923667	0.231421581192617	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	No	NOV2ZL2P	NOV2ZL2P	NOV2ZL2P
0.460188377855032	-2.23462715508823	2.96964676378048	-0.752489212637351	0.451756914652118	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	No	NOVSYGNI	NOVSYGNI	NOVSYGNI
0.35423203113151	-1.0574154403103	2.98390652460769	-0.35437284364976	0.723059483418243	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	NOVT7BAV	NOVT7BAV	NOVT7BAV
0.630714547088823	-2.68792969509244	2.96179890893653	-0.907532812907131	0.364125105638978	0.921601248521495	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVP1J0U	NOVP1J0U	NOVP1J0U
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVS0AO9	NOVS0AO9	NOVS0AO9
0.70186310295979	0.675495184750435	2.963153211756	0.227964987456767	0.819673459841896	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	No	NOVEF5WZ	NOVEF5WZ	NOVEF5WZ
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRAH8F	NOVRAH8F	NOVRAH8F
0.9065499421608	-0.245176995288257	2.94945835186775	-0.0831261086066863	0.933751266019696	0.959587969241371	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	No	NOVL6ZQX	NOVL6ZQX	NOVL6ZQX
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4UWHE	NOV4UWHE	NOV4UWHE
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUURDV	NOVUURDV	NOVUURDV
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLJNAB	NOVLJNAB	NOVLJNAB
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7U40K	NOV7U40K	NOV7U40K
0.3040329946887	-1.70777779932117	2.97984588221167	-0.573109438147734	0.566570597180085	0.921601248521495	0	0	0	0	0	24	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6Z2OY	NOV6Z2OY	NOV6Z2OY
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4MTWH	NOV4MTWH	NOV4MTWH
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV0BWY	NOVV0BWY	NOVV0BWY
0	0	0	0	1	NA	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3TYP6	NOV3TYP6	NOV3TYP6
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVZOJJY	NOVZOJJY	NOVZOJJY
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3JWNG	NOV3JWNG	NOV3JWNG
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4D2HG	NOV4D2HG	NOV4D2HG
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVZ2D6	NOVVZ2D6	NOVVZ2D6
0	0	0	0	1	NA	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJQALY	NOVJQALY	NOVJQALY
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAUM5X	NOVAUM5X	NOVAUM5X
0.254908867752001	-1.50131768512893	2.98390656084957	-0.503138303600728	0.614867038140013	0.921601248521495	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1FAS3	NOV1FAS3	NOV1FAS3
0	0	0	0	1	NA	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUGK5G	NOVUGK5G	NOVUGK5G
0	0	0	0	1	NA	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1UJBC	NOV1UJBC	NOV1UJBC
0	0	0	0	1	NA	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVBGMBC	NOVBGMBC	NOVBGMBC
0.566237023109085	-0.0642746424308629	2.98016829211155	-0.0215674539592267	0.982792995468014	0.988538553789214	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	No	NOVRPPNL	NOVRPPNL	NOVRPPNL
0.286772476221002	-1.6366235668634	2.98121858506094	-0.54897805047393	0.583020513101951	0.921601248521495	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVWWHIB	NOVWWHIB	NOVWWHIB
0.962354078200635	-3.2969992077303	2.95443969593197	-1.11594736973986	0.264444663558685	0.921601248521495	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	No	NOVH6UX8	NOVH6UX8	NOVH6UX8
0.808937978325283	-3.04540738488215	2.95711326272045	-1.02985821452117	0.303076568443539	0.921601248521495	0	0	0	0	0	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	No	NOVMKQTP	NOVMKQTP	NOVMKQTP
1.0266264502477	-0.44400288059396	2.94272155892237	-0.15088171670464	0.880069023317895	0.93124006729328	0	0	0	0	0	9	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVC1C68	NOVC1C68	NOVC1C68
0	0	0	0	1	NA	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVIKJMS	NOVIKJMS	NOVIKJMS
0	0	0	0	1	NA	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLG8ZN	NOVLG8ZN	NOVLG8ZN
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXFJ91	NOVXFJ91	NOVXFJ91
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV5ARYR	NOV5ARYR	NOV5ARYR
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVE2I3N	NOVE2I3N	NOVE2I3N
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMFUWG	NOVMFUWG	NOVMFUWG
0.258553692471968	-1.53901708487609	2.98320796563639	-0.515893327788088	0.60592891441432	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13	0	0	0	0	12	0	No	NOVLVXEI	NOVLVXEI	NOVLVXEI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVG8W83	NOVG8W83	NOVG8W83
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3ZBL6	NOV3ZBL6	NOV3ZBL6
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4FA19	NOV4FA19	NOV4FA19
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVC47DU	NOVC47DU	NOVC47DU
0.369503118185455	-1.93170590905803	2.97547203450772	-0.649209902380287	0.516202712017225	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	No	NOV098J9	NOV098J9	NOV098J9
0	0	0	0	1	NA	0	0	0	0	0	0	0	18	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQ2GQM	NOVQ2GQM	NOVQ2GQM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQFL5L	NOVQFL5L	NOVQFL5L
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQMLRT	NOVQMLRT	NOVQMLRT
0.177402650449516	-0.508502718805918	2.99328144596845	-0.169881358630945	0.865103441675106	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	No	NOV9JRDC	NOV9JRDC	NOV9JRDC
0.311328155357084	1.62115027400246	2.99055229539216	0.542090595272427	0.587756097218369	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	No	NOV6LB8F	NOV6LB8F	NOV6LB8F
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	No	NOVCB8ZO	NOVCB8ZO	NOVCB8ZO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVS9083	NOVS9083	NOVS9083
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRV56R	NOVRV56R	NOVRV56R
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMB4E9	NOVMB4E9	NOVMB4E9
1.11735487172894	1.35445066949088	2.94417655943152	0.460043968882221	0.645484660809991	0.921601248521495	0	0	0	0	0	0	7	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV67LD2	NOV67LD2	NOV67LD2
0.0993231633795086	0.62801791115035	2.99427723903142	0.209739399867162	0.83387107276866	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	NOV2GC1H	NOV2GC1H	NOV2GC1H
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJFXK1	NOVJFXK1	NOVJFXK1
0.354805300899031	-1.44959604290519	2.98489375520561	-0.48564410052355	0.627219523113649	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	No	NOV2ODGO	NOV2ODGO	NOV2ODGO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVT0635	NOVT0635	NOVT0635
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7WAY4	NOV7WAY4	NOV7WAY4
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKG3LD	NOVKG3LD	NOVKG3LD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV6357	NOVV6357	NOVV6357
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSE3VE	NOVSE3VE	NOVSE3VE
0.298150404495269	-1.68002441711092	2.98037355796062	-0.563695920809506	0.572961094006662	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	No	NOVTTJ9L	NOVTTJ9L	NOVTTJ9L
0.0993231633795086	0.62801791115035	2.99427723903142	0.209739399867162	0.83387107276866	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	NOVBVMS3	NOVBVMS3	NOVBVMS3
0.331278227216965	-1.80723763612299	2.97789333266819	-0.606884610774055	0.543927491696811	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	No	NOVH0G81	NOVH0G81	NOVH0G81
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVWMWOF	NOVWMWOF	NOVWMWOF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9X030	NOV9X030	NOV9X030
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQH70K	NOVQH70K	NOVQH70K
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQ74YH	NOVQ74YH	NOVQ74YH
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMWKME	NOVMWKME	NOVMWKME
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYJQNT	NOVYJQNT	NOVYJQNT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVB8UXW	NOVB8UXW	NOVB8UXW
0.20527951010303	-1.03464204542264	2.9907755858216	-0.345944393262929	0.729384505053202	0.921601248521495	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJFNE1	NOVJFNE1	NOVJFNE1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV93QTT	NOV93QTT	NOV93QTT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVW3C14	NOVW3C14	NOVW3C14
0.259440129464236	1.32073037466281	2.99327314697652	0.441232827681252	0.659044449862876	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	No	NOVZS4VE	NOVZS4VE	NOVZS4VE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4D2GB	NOV4D2GB	NOV4D2GB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJ3AAP	NOVJ3AAP	NOVJ3AAP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNC4YM	NOVNC4YM	NOVNC4YM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSF0JS	NOVSF0JS	NOVSF0JS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVB7MRK	NOVB7MRK	NOVB7MRK
0.297969490138526	1.62115027400246	2.99055229539216	0.542090595272427	0.587756097218369	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	6	0	No	NOV8BD6Y	NOV8BD6Y	NOV8BD6Y
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHZ3OB	NOVHZ3OB	NOVHZ3OB
0.613912333974092	1.02547510425226	2.97258342921208	0.344977736932373	0.730111107853707	0.921601248521495	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	45	0	7	0	0	2	0	No	NOVUOZHW	NOVUOZHW	NOVUOZHW
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPNVJU	NOVPNVJU	NOVPNVJU
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYYNHG	NOVYYNHG	NOVYYNHG
0.360701814720132	0.628111810811384	2.99227696987687	0.209910986561258	0.833737147227284	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	No	NOV4Q2VJ	NOV4Q2VJ	NOV4Q2VJ
0.177402650449516	-0.508502718805918	2.99328144596845	-0.169881358630945	0.865103441675106	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	No	NOVQEJHF	NOVQEJHF	NOVQEJHF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVEDF5E	NOVEDF5E	NOVEDF5E
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDHTY3	NOVDHTY3	NOVDHTY3
0.0672122044039028	0.406066817922877	2.99427723903142	0.135614302052482	0.892126198509099	0.939236020706447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	NOV41STA	NOV41STA	NOV41STA
0.655295482298428	-2.7347890546871	2.96111754617122	-0.923566529205581	0.355712047088026	0.921601248521495	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2M1IF	NOV2M1IF	NOV2M1IF
0.561957844758576	2.70035882572173	2.96666417161905	0.910234077572729	0.362699076017827	0.921601248521495	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	No	NOVMGIR3	NOVMGIR3	NOVMGIR3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOQTTL	NOVOQTTL	NOVOQTTL
0.47048543082732	2.40935851639318	2.97250645039589	0.810547784033332	0.417625413408033	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	No	NOVE3SWI	NOVE3SWI	NOVE3SWI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8PNZ6	NOV8PNZ6	NOV8PNZ6
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVL1JMK	NOVL1JMK	NOVL1JMK
0.282277670659952	-1.6234886255592	2.98147918506211	-0.544524554688573	0.586080555991572	0.921601248521495	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	No	NOVX8FOG	NOVX8FOG	NOVX8FOG
0.295671084082526	-1.03464204542264	2.9907755858216	-0.345944393262929	0.729384505053202	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	No	NOV06SZA	NOV06SZA	NOV06SZA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVL8LRS	NOVL8LRS	NOVL8LRS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUJGP6	NOVUJGP6	NOVUJGP6
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGVYF6	NOVGVYF6	NOVGVYF6
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVM1YY7	NOVM1YY7	NOVM1YY7
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7FAPO	NOV7FAPO	NOV7FAPO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3G2MR	NOV3G2MR	NOV3G2MR
0.912406240787308	3.39603079583003	2.95662561793466	1.1486171178488	0.250713895411968	0.921601248521495	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	No	NOVR29E4	NOVR29E4	NOVR29E4
0.309309660491553	1.87787950709233	2.98487687199289	0.629131313493189	0.529263091716065	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	No	NOVXX7YS	NOVXX7YS	NOVXX7YS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV27Z8S	NOV27Z8S	NOV27Z8S
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHMHQO	NOVHMHQO	NOVHMHQO
