baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R16W0	R14W0	R30W0	R8W0	R20W0	R6W0	R12W0	R18W0	R10W0	R4W0	R3W0	R17W0	R9W0	R1W0	R7W0	R29W0	R21W0	R11W0	R19W0	R23W0	Significant	tax[rownames(res), ]	Phylum	KO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV91D2J	NOV91D2J	NOV91D2J
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8OIOZ	NOV8OIOZ	NOV8OIOZ
0.981436693267942	-2.80552625960385	3.04599103459688	-0.921055324109035	0.357021543495421	0.882591653033311	0	0	0	0	0	0	0	0	0	51	3	0	0	0	0	0	0	0	0	11	0	No	NOV2WNYO	NOV2WNYO	NOV2WNYO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFLZ44	NOVFLZ44	NOVFLZ44
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF9BTJ	NOVF9BTJ	NOVF9BTJ
0.275316591104998	-2.04470326486934	3.08618634160841	-0.66253396215982	0.507629076616857	0.882591653033311	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	No	NOVTMEF1	NOVTMEF1	NOVTMEF1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6WTIL	NOV6WTIL	NOV6WTIL
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1OA1O	NOV1OA1O	NOV1OA1O
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNIRKY	NOVNIRKY	NOVNIRKY
4.32094362805452	2.04080664795152	3.00813821631637	0.678428483399477	0.49750005438403	0.882591653033311	0	0	0	0	0	0	0	35	0	0	52	4	29	0	0	0	0	4	0	0	0	No	NOV7M37C	NOV7M37C	NOV7M37C
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQAXT2	NOVQAXT2	NOVQAXT2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV99EFT	NOV99EFT	NOV99EFT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVEAIMD	NOVEAIMD	NOVEAIMD
